id,company,province,city,county
436,石家庄悦凡广告传媒有限公司,河北省,石家庄市,新乐市
437,成都启慧智能科技有限公司,四川省,成都市,双流区
438,杭州酷趣文化创意有限公司,浙江省,杭州市,滨江区
439,成都时代众享科技有限公司,四川省,成都市,
440,化州市缘康科技有限公司,广东省,茂名市,化州市
441,汕头市讯博信息科技有限公司,广东省,汕头市,龙湖区
442,大连松鼠科技有限公司,辽宁省,大连市,甘井子区
443,嘉兴市缙祥软件科技有限责任公司,浙江省,嘉兴市,秀洲区
444,易模塑科技（深圳）有限公司,江西省,赣州市,定南县
445,深圳市布尔达科技有限公司,广东省,深圳市,龙岗区
446,南宁玄鸟网络科技有限公司,广西壮族自治区,南宁市,西乡塘区
447,河北七分科技有限公司,河北省,石家庄市,裕华区
448,咸阳中远电子有限公司,陕西省,咸阳市,秦都区
449,融途信息,辽宁省,大连市,甘井子区
450,四平市新元信息技术有限公司,吉林省,四平市,铁东区
451,蜂享科技（海南）有限公司,浙江省,杭州市,余杭区
452,深圳市跃龙腾科技有限公司,广东省,深圳市,宝安区
453,成都创兑行信息技术有限公司,四川省,成都市,龙泉驿区
454,东营阅客信息科技有限公司,山东省,东营市,东营区
455,青山湖区浪潮汽车用品批发中心,江西省,南昌市,青山湖区
456,广州网和网络技术有限公司,广东省,广州市,天河区
457,广州万云电子商务有限公司,广东省,广州市,天河区
458,湖北瀚海智汇科技有限公司,湖北省,武汉市,江夏区
459,森成稀土磁材有限公司,内蒙古自治区,包头市,九原区
460,内蒙古中采信息技术服务有限公司,内蒙古自治区,呼和浩特市,赛罕区
461,北京认知云科技有限公司,河南省,三门峡市,湖滨区
462,江苏鲁班网络科技有限公司,江苏省,镇江市,丹阳市
463,北京微语时代科技有限公司,北京市,北京市,海淀区
464,中铁水利信息科技有限公司,江西省,南昌市,南昌高新技术产业开发区
465,雨林创新创意科技（深圳）集团有限公司,广东省,深圳市,龙华区
466,无锡江东信息技术有限公司,江苏省,无锡市,梁溪区
467,北京九州瀚诺企业管理有限公司,上海市,上海市,静安区
468,江苏庙湾人家网络科技有限公司,江苏省,盐城市,阜宁县
469,山西长创科技有限公司,山西省,太原市,小店区
470,河北省北斗导航位置服务有限公司,河北省,石家庄市,正定县
471,华伦中建建设股份有限公司淮北分公司,安徽省,淮北市,相山区
472,山西云之巽文化发展有限公司,山西省,大同市,云冈区
473,四川准达信息技术股份有限公司,陕西省,汉中市,汉台区
474,上海酷柒网络技术有限公司,云南省,曲靖市,麒麟区
475,晋江市三平面体育发展有限公司,福建省,泉州市,晋江市
476,江西优联荟智能科技有限公司,江西省,南昌市,南昌县
477,重庆恒承瑶工程造价咨询有限公司,四川省,资阳市,安岳县
478,河南昂寇网络科技有限公司,河南省,商丘市,睢阳区
479,临汾市丽乾科技有限公司,山西省,临汾市,尧都区
480,广西收米吧数据处理服务有限公司,广西壮族自治区,南宁市,青秀区
481,安徽南黎建设工程有限公司,安徽省,淮北市,相山区
482,广州市建银工程造价咨询有限公司东莞分公司,广东省,东莞市,
483,广西太极华青信息系统有限公司,广西壮族自治区,南宁市,良庆区
484,重庆乾兴信息技术有限公司,重庆市,重庆市,九龙坡区
485,乐山市骏马奔腾广告有限公司,四川省,乐山市,市中区
486,北京珅企科技有限公司,黑龙江省,哈尔滨市,道外区
487,长春富天龙自动化科技有限公司,吉林省,长春市,朝阳区
488,宁夏天选云电子服务有限公司,宁夏回族自治区,银川市,金凤区
489,四川中成招通工程项目管理有限公司,四川省,成都市,金堂县
490,广州市亿易联电子科技有限公司,广东省,广州市,番禺区
491,海口联合佳用科技有限公司,海南省,海口市,美兰区
492,沈阳百兰思科技有限公司,辽宁省,铁岭市,铁岭县
493,河北博控电气科技有限公司,河北省,石家庄市,鹿泉区
494,珠海庆鸿药业有限公司,广东省,珠海市,香洲区
495,佛山图新科技有限公司,江苏省,苏州市,相城区
496,北京近颐科技有限公司,山西省,太原市,尖草坪区
497,长春鼎龙汽车科技有限公司,吉林省,长春市,朝阳区
498,山西诺翔科技信息有限公司,山西省,晋城市,城区
499,中地设计集团有限公司朝阳分公司,辽宁省,朝阳市,双塔区
500,华红工程集团股份有限公司,福建省,宁德市,蕉城区
501,四川创想新程科技有限公司,四川省,成都市,双流区
502,兰州中林智能科技有限公司,宁夏回族自治区,银川市,金凤区
503,上海鼎宸源信息科技有限公司,重庆市,重庆市,渝北区
504,辽宁省中安信科技合伙企业（有限合伙）,辽宁省,沈阳市,浑南区
505,陕西华妈科技有限公司,陕西省,西安市,未央区
506,广州市三地信息技术有限公司,广东省,广州市,天河区
507,江大国际生物科技（广州）有限公司,广东省,广州市,白云区
508,广西中米农业有限公司,广西壮族自治区,南宁市,青秀区
509,洛阳灵睿网络技术有限公司,河南省,洛阳市,洛龙区
510,九江磻石科技有限公司,江西省,九江市,濂溪区
511,河北政软科技有限公司,河北省,衡水市,桃城区
512,河南来村农业科技有限公司,河南省,驻马店市,驿城区
513,河北蝉智软件科技有限责任公司,河北省,石家庄市,长安区
514,神州数码信息服务股份有限公司,辽宁省,鞍山市,立山区
515,莆田汉鼎网络科技有限公司,福建省,莆田市,城厢区
516,浙江理工大学龙港研究院有限公司,浙江省,温州市,龙港市
517,西安研奇网络科技有限公司,陕西省,西安市,雁塔区
518,江西至融软件有限公司,江西省,吉安市,吉州区
519,湖南德品网络科技有限公司,湖南省,常德市,武陵区
520,河南塘报文化传播有限公司,河南省,郑州市,新郑市
521,杭州酷趣文化创意有限公司,浙江省,杭州市,滨江区
522,深圳易宝软件有限公司,新疆维吾尔自治区,乌鲁木齐市,天山区
523,晋城市鼎峰网络科技有限公司,山西省,晋城市,城区
524,灵图互动（武汉）科技有限公司,湖北省,武汉市,江夏区
525,洛阳城市网软件技术有限公司,河南省,洛阳市,涧西区
526,大连泰微科技有限公司,辽宁省,大连市,沙河口区
527,浙江立地信息科技有限公司,浙江省,温州市,龙湾区
528,青岛中青电子科技有限公司济南分公司,山东省,青岛市,市北区
529,柳州箩筐信息科技有限公司,广西壮族自治区,柳州市,城中区
530,西安语博仕教育科技有限责任公司,陕西省,西安市,碑林区
531,龙岩市点墨网络科技有限公司,福建省,龙岩市,新罗区
532,湖南金锐科技有限公司,湖南省,永州市,冷水滩区
533,重庆合加庆通讯服务有限责任公司,重庆市,重庆市,渝中区
534,漳州堡垒信息技术有限公司,福建省,漳州市,漳浦县
535,福州市从古网络科技有限公司,福建省,福州市,闽侯县
536,湖南阿秒光学科技有限公司,湖南省,郴州市,北湖区
537,广西荣萃营销策划有限公司,广西壮族自治区,南宁市,良庆区
538,山西郎腾信息科技有限公司,山西省,晋城市,城区
539,洛阳智网网络科技有限公司,河南省,洛阳市,西工区
540,浙江山久网络科技有限公司,浙江省,宁波市,鄞州区
541,耿城梦想,山西省,运城市,盐湖区
542,北京认知云科技有限公司,河南省,三门峡市,湖滨区
543,数字佳信,湖南省,长沙市,长沙县
544,广东高商科技有限公司,广东省,湛江市,霞山区
545,内蒙古智慧兴牧物联技术有限公司,内蒙古自治区,锡林郭勒盟,锡林浩特市
546,湖北汉成网络科技有限公司,湖北省,十堰市,茅箭区
547,浙江熠成科技有限公司,浙江省,宁波市,鄞州区
548,广元广锋科技有限公司,四川省,广元市,利州区
549,山东方正自动化科技有限公司,山东省,东营市,东营区
550,广西星峻科技集团有限公司,广西壮族自治区,南宁市,青秀区
551,河北神威大药房连锁有限公司,河北省,石家庄市,桥西区
552,四川飞思盾科技有限责任公司,四川省,泸州市,江阳区
553,安徽相王网络信息技术有限公司,安徽省,淮北市,濉溪县
554,成都启划信息科技有限公司,四川省,成都市,武侯区
555,河源市城市互动科技有限公司,广东省,河源市,源城区
556,湖北睿志科技服务有限公司,湖北省,十堰市,茅箭区
557,汕头市古水信息技...,广东省,汕头市,龙湖区
558,深圳市玖立方科技有限公司,湖南省,长沙市,长沙县
559,山西铁牛网络科技有限公司,山西省,运城市,盐湖区
560,无锡希霆云梦科技有限公司,江苏省,无锡市,梁溪区
561,山东一梯软件科技有限公司,山东省,淄博市,张店区
562,北京金水信息技术发展有限公司,黑龙江省,哈尔滨市,松北区
563,河北惟明信息技术有限公司,河北省,沧州市,运河区
564,长春市庞智科技有限公司,吉林省,长春市,绿园区
565,河北智数软件有限公司,河北省,邯郸市,丛台区
566,青柚（锦州市）网络科技技术有限公司,辽宁省,锦州市,古塔区
567,内蒙古舍神科技有限公司,内蒙古自治区,赤峰市,红山区
568,山东四维卓识信息技术有限公司,山东省,泰安市,岱岳区
569,广东因特厨信息技术有限公司,广东省,汕头市,龙湖区
570,山西捷冠科技有限公司,山西省,忻州市,忻府区
571,大同市华研科技有限责任公司,山西省,大同市,云冈区
572,梅州市青云客网络科技有限公司,广东省,梅州市,梅江区
573,南京智政大数据科技有限公司,贵州省,贵阳市,观山湖区
574,河南省常亭网络科技有限公司,河南省,濮阳市,华龙区
575,江门市虎易天下网络有限公司,广东省,江门市,蓬江区
576,河南快创网络科技有限公司,河南省,洛阳市,涧西区
577,深州市集思科技有限公司,河北省,保定市,竞秀区
578,黑龙江弟兄网络科技有限公司,黑龙江省,大庆市,龙凤区
579,山西深度智能科技有限公司,山西省,太原市,小店区
580,巽风（浙江）科技有限公司,浙江省,宁波市,海曙区
581,河北启扬信息技术有限公司,河北省,邢台市,
582,赣州市人和环境工程有限公司,江西省,赣州市,于都县
583,河南讯有信息技术有限公司,河南省,新乡市,新乡县
584,日照鸿迅电子工程有限公司,山东省,日照市,东港区
585,赋能科技（吉林）有限公司,吉林省,吉林市,丰满区
586,湖南佳材教育科技有限公司,湖南省,岳阳市,岳阳楼区
587,上饶市亮象科技有限公司,江西省,上饶市,信州区
588,河北岁若网络科技有限公司,河北省,邯郸市,邯山区
589,唐山市万寻科技有限公司,河北省,唐山市,路北区
590,南阳市微企胜网络科技有限公司,河南省,南阳市,卧龙区
591,流光星际（湖北）科技有限公司,湖北省,恩施土家族苗族自治州,恩施市
592,湖北千聚科技有限公司,湖北省,荆门市,东宝区
593,茂名市雄妈网络科技有限公司,广东省,茂名市,茂南区
594,福建麦科信息技术有限公司,福建省,泉州市,晋江市
595,吉林红棠科技有限公司,吉林省,延边朝鲜族自治州,延吉市
596,深圳市聚心教育科技发展有限公司,广东省,深圳市,福田区
597,江苏灵匠信息科技有限公司,江苏省,徐州市,泉山区
598,沧州斐鱼网络科技有限公司,河北省,沧州市,盐山县
599,北京金水信息技术发展有限公司,黑龙江省,哈尔滨市,松北区
600,山西铁牛网络科技有限公司,山西省,运城市,盐湖区
601,日照市海洲电子科技有限公司,山东省,日照市,东港区
602,福州一米网络技术有限公司,福建省,福州市,台江区
603,中凡国际工程设计有限公司赣州分公司,江西省,赣州市,章贡区
604,天津市艾讯网络科技有限公司,天津市,天津市,津南区
605,宁夏世纪创想网络科技有限公司,宁夏回族自治区,银川市,金凤区
606,山东森哲信息技术有限公司,山东省,潍坊市,青州市
